0.13 | 0.14 | 15 | 43 | 1 | 66.8027
0.13 | 0.15 | 15 | 44 | 0.999391 | 7.40278
0.13 | 0.16 | 15 | 45 | 1 | 22.1028
0.13 | 0.17 | 15 | 46 | 1 | 20.3028
0.13 | 0.18 | 15 | 47 | 0.999998 | 13.1028
0.13 | 0.19 | 15 | 48 | 1 | 65.6027
0.13 | 0.2 | 15 | 49 | 0.999988 | 11.3028
0.13 | 0.21 | 15 | 50 | 0.999983 | 11.0028
0.13 | 0.22 | 15 | 51 | 0.999983 | 11.0028
0.13 | 0.23 | 15 | 52 | 0.991011 | 4.70278
0.14 | -0.22 | 16 | 7 | 1 | 44.6027
0.14 | -0.21 | 16 | 8 | 0.999899 | 9.20278
0.14 | -0.2 | 16 | 9 | 0.998503 | 6.50278
0.14 | -0.19 | 16 | 10 | 1 | 27.5028
0.14 | -0.18 | 16 | 11 | 0.999816 | 8.60278
0.14 | -0.17 | 16 | 12 | 1 | 20.3028
0.14 | -0.16 | 16 | 13 | 1 | 53.0027
0.14 | -0.15 | 16 | 14 | 0.999998 | 13.1028
0.14 | -0.14 | 16 | 15 | 1 | 18.2028
0.14 | -0.13 | 16 | 16 | 0.999816 | 8.60278
0.14 | -0.12 | 16 | 17 | 0.991011 | 4.70278
0.14 | -0.08 | 16 | 21 | 0.947983 | 2.90278
0.14 | -0.07 | 16 | 22 | 0.802624 | 1.40278
